persona_id,article_id,price_sig,prices_json,draw_id,response,ts,image_path
P040,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"": [7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99], ""p_buy"": [0.92, 0.88, 0.80, 0.78, 0.74, 0.73, 0.70, 0.69, 0.67, 0.60], ""reason"": ""Like skinny trousers, usually spend $19–24. Very likely to buy on sale; willingness falls as price approaches or exceeds my typical spend.""}",1779896737,images/562245042.jpg
P042,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"": [7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99], ""p_buy"": [0.30, 0.27, 0.20, 0.18, 0.14, 0.13, 0.10, 0.09, 0.08, 0.06], ""reason"": ""I mainly buy sweaters, shop infrequently and prefer prices around $14–$16; I’d consider these jeans more at sale prices, less likely at >$17.""}",1779896739,images/562245042.jpg
P037,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"":[7.99,9.99,14.99,15.99,16.76,16.99,17.99,18.14,18.42,19.99],""p_buy"":[0.90,0.88,0.65,0.70,0.75,0.76,0.82,0.85,0.86,0.88],""reason"":""Love skinny trousers; price-sensitive but usually pay ~$19–22. Very likely near $18–20, still likely at deeper discounts.""}",1779896740,images/562245042.jpg
P041,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"": [7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99], ""p_buy"": [0.65, 0.55, 0.42, 0.38, 0.25, 0.22, 0.15, 0.13, 0.12, 0.08], ""reason"": ""Price-sensitive; usually buy sweaters around $14–$16. Dark-grey skinny jeans are versatile but less prioritized—high likelihood at deep discounts, drops off above ~$16–$18.""}",1779896740,images/562245042.jpg
P039,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"":[7.99,9.99,14.99,15.99,16.76,16.99,17.99,18.14,18.42,19.99],""p_buy"":[0.08,0.10,0.12,0.11,0.095,0.09,0.07,0.065,0.06,0.045],""reason"":""Price-sensitive, buy dresses more often; I'd consider trousers mainly near $15–16 or at deep discounts.""}",1779896741,images/562245042.jpg
P038,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"":[7.99,9.99,14.99,15.99,16.76,16.99,17.99,18.14,18.42,19.99],""p_buy"":[0.30,0.25,0.18,0.16,0.14,0.13,0.12,0.11,0.10,0.09],""reason"":""Rarely buy trousers (mostly dresses). Infrequent shopper and price-sensitive — likely only at clear sale/low prices, though $20 is an acceptable normal price.""}",1779896741,images/562245042.jpg
P045,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"": [7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99], ""p_buy"": [0.65, 0.60, 0.52, 0.50, 0.38, 0.35, 0.25, 0.22, 0.20, 0.12], ""reason"": ""Price-sensitive; likely to buy if within my usual $14–16 range or on sale. Less inclined at ≥$17; I prefer buying dresses over trousers.""}",1779896744,images/562245042.jpg
P044,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"":[7.99,9.99,14.99,15.99,16.76,16.99,17.99,18.14,18.42,19.99],""p_buy"":[0.20,0.28,0.30,0.28,0.25,0.23,0.18,0.16,0.15,0.12],""reason"":""Prefer dresses; price-sensitive around $14–$16. Will buy jeans if near that range or on sale; lower probabilities as price rises.""}",1779896744,images/562245042.jpg
P049,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"": [7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99], ""p_buy"": [0.25, 0.30, 0.12, 0.10, 0.09, 0.08, 0.06, 0.05, 0.04, 0.03], ""reason"": ""Low purchase frequency and sweater preference; I’m price-sensitive (~$9–12). Likely only at low prices; probability falls quickly above typical spend.""}",1779896747,images/562245042.jpg
P046,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"": [7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99], ""p_buy"": [0.95, 0.90, 0.85, 0.88, 0.75, 0.65, 0.50, 0.45, 0.40, 0.30], ""reason"": ""I buy trousers often and pay ~$14.39–16.67, so very likely when price is within or below that range; likelihood drops above ~$17.""}",1779896747,images/562245042.jpg
P043,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"": [7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99], ""p_buy"": [0.96, 0.93, 0.85, 0.82, 0.80, 0.78, 0.72, 0.70, 0.68, 0.60], ""reason"": ""I buy trousers often and am price-sensitive; dark-grey skinny jeans at steep discounts (≤17–18 USD) are very attractive; near my usual price likelihood is moderate.""}",1779896749,images/562245042.jpg
P048,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"": [7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99], ""p_buy"": [0.45, 0.65, 0.30, 0.25, 0.22, 0.20, 0.18, 0.17, 0.16, 0.12], ""reason"": ""Price-sensitive; likely to buy at ~$10, less likely above $15. Jeans are versatile but I mainly buy dresses, so price determines purchase.""}",1779896749,images/562245042.jpg
P050,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"": [7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99], ""p_buy"": [0.25, 0.20, 0.08, 0.06, 0.05, 0.05, 0.04, 0.04, 0.03, 0.02], ""reason"": ""Price-sensitive (usually pay ~$9–12) and prefer sweaters; would only rarely buy these jeans, mainly if priced under ~$10.""}",1779896750,images/562245042.jpg
P004,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.70, 0.60, 0.55, 0.45, 0.40, 0.35, 0.34, 0.33, 0.32, 0.20], ""reason"": ""Price-sensitive; I usually pay $14.40–$16.63. Prices near that range most likely; deep discount very appealing; higher prices deter purchase.""}",1779896753,images/562245046.jpg
P005,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.88, 0.72, 0.62, 0.45, 0.42, 0.36, 0.35, 0.34, 0.33, 0.20], ""reason"": ""I usually pay $14–16 for trousers; I'll buy at or below that range. Likelihood falls as price rises above my typical comfort zone.""}",1779896754,images/562245046.jpg
P002,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"":[9.99,14.99,15.99,16.99,17.32,17.99,18.04,18.21,18.32,19.99],""p_buy"":[0.60,0.75,0.70,0.55,0.45,0.35,0.33,0.30,0.28,0.20],""reason"":""Staple black skinny jeans; I'm price-sensitive around $14–16, so likelihood peaks near that range and declines as price increases.""}",1779896754,images/562245046.jpg
P001,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.80, 0.78, 0.76, 0.74, 0.73, 0.72, 0.71, 0.71, 0.70, 0.78], ""reason"": ""Frequent H&M trousers buyer; used to paying ~$19–23, so high likelihood overall, especially near my usual price point.""}",1779896755,images/562245046.jpg
P003,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.45, 0.38, 0.34, 0.28, 0.26, 0.22, 0.21, 0.20, 0.19, 0.12], ""reason"": ""I buy dresses more; would only pick trousers at deep discounts. Likelihood falls as price approaches usual spend (~$20).""}",1779896757,images/562245046.jpg
P008,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.90, 0.78, 0.82, 0.65, 0.60, 0.55, 0.54, 0.52, 0.50, 0.38], ""reason"": ""Price-sensitive young H&M trousers buyer; prefers $14–$16. Very likely at $9.99 or mid-range; purchase probability falls above about $17.""}",1779896758,images/562245046.jpg
P007,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.75, 0.65, 0.62, 0.58, 0.56, 0.54, 0.53, 0.52, 0.51, 0.60], ""reason"": ""Black skinny jeans are a wardrobe staple; I buy trousers occasionally and accept typical H&M prices (~$19–$25). Lower discounts increase likelihood.""}",1779896758,images/562245046.jpg
P009,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.35, 0.20, 0.18, 0.15, 0.14, 0.12, 0.11, 0.10, 0.09, 0.07], ""reason"": ""I mostly buy sweaters; trousers less often. I'll buy only at strong discounts (~$10) or if price is near my usual $14–16; higher prices deter me.""}",1779896759,images/562245046.jpg
P006,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.96, 0.93, 0.92, 0.90, 0.88, 0.86, 0.85, 0.85, 0.86, 0.92], ""reason"": ""Regular trouser buyer comfortable paying $19–23; very likely at discounts, and still likely at ~19.99 for classic black skinny jeans.""}",1779896759,images/562245046.jpg
P011,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.28, 0.22, 0.20, 0.18, 0.17, 0.16, 0.16, 0.15, 0.15, 0.13], ""reason"": ""I prefer dresses and shop infrequently; I'm price-sensitive. Likelihood is higher at deep discounts (~$10–$15) and drops toward $20.""}",1779896761,images/562245046.jpg
P010,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.80, 0.72, 0.70, 0.66, 0.64, 0.62, 0.60, 0.58, 0.56, 0.45], ""reason"": ""Regular trousers buyer used to $20–30. Strong interest at bargain prices; likelihood falls as price approaches my usual spend.""}",1779896762,images/562245046.jpg
P047,562245042,6909639a9f146d4fd9385dfa2c0a987b,"[7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99]",0,"{""prices"": [7.99, 9.99, 14.99, 15.99, 16.76, 16.99, 17.99, 18.14, 18.42, 19.99], ""p_buy"": [0.40, 0.38, 0.50, 0.45, 0.35, 0.33, 0.25, 0.24, 0.23, 0.18], ""reason"": ""I mostly buy sweaters and usually pay around $15. I'd consider these jeans at ~$15; low prices encourage impulse buys, higher prices reduce my likelihood.""}",1779896762,images/562245042.jpg
P012,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.22, 0.18, 0.16, 0.14, 0.13, 0.12, 0.12, 0.11, 0.11, 0.09], ""reason"": ""I usually buy dresses and shop infrequently; these prices are below my typical spend, so modest interest increases as price drops.""}",1779896762,images/562245046.jpg
P016,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.20, 0.10, 0.09, 0.08, 0.08, 0.07, 0.07, 0.06, 0.06, 0.04], ""reason"": ""Rare buyer of trousers; usually buy low‑priced T‑shirts. Only likely to consider at the lowest prices.""}",1779896763,images/562245046.jpg
P013,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.70, 0.60, 0.56, 0.52, 0.50, 0.48, 0.46, 0.45, 0.44, 0.40], ""reason"": ""Prefer trousers and usually pay near $20, so moderately likely at ~$20. Lower prices boost purchase probability; I shop infrequently.""}",1779896763,images/562245046.jpg
P015,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"":[9.99,14.99,15.99,16.99,17.32,17.99,18.04,18.21,18.32,19.99],""p_buy"":[0.75,0.72,0.70,0.67,0.65,0.62,0.61,0.60,0.59,0.55],""reason"":""Black skinny jeans are a staple; I'm price-sensitive but expect to pay ~20. Lower prices raise purchase likelihood; probability slowly falls as price approaches $20.""}",1779896765,images/562245046.jpg
P020,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.28, 0.14, 0.12, 0.10, 0.09, 0.08, 0.07, 0.06, 0.06, 0.04], ""reason"": ""I mostly buy T-shirts and spend ~$8–11; I'd only buy these jeans if price is low and the fit is great.""}",1779896768,images/562245046.jpg
P017,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"":[9.99,14.99,15.99,16.99,17.32,17.99,18.04,18.21,18.32,19.99],""p_buy"":[0.25,0.12,0.10,0.09,0.085,0.08,0.075,0.07,0.065,0.05],""reason"":""Price-sensitive and mostly buy cheap T‑shirts; I'd consider jeans only at bargain prices near my usual $10–12 spend, so likelihood falls quickly above that.""}",1779896768,images/562245046.jpg
P014,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.35, 0.27, 0.26, 0.24, 0.22, 0.21, 0.20, 0.19, 0.18, 0.17], ""reason"": ""Trousers fit my preference but I shop infrequently; I'm used to paying $19.99–29.99, so discounts (lower prices) notably increase my likelihood to buy.""}",1779896769,images/562245046.jpg
P018,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.60, 0.50, 0.46, 0.42, 0.40, 0.38, 0.36, 0.34, 0.33, 0.28], ""reason"": ""Like classic black trousers but buy rarely; price-sensitive. Strong chance if under $18, moderate around $18–20, lower at full price.""}",1779896769,images/562245046.jpg
P021,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"":[9.99,14.99,15.99,16.99,17.32,17.99,18.04,18.21,18.32,19.99],""p_buy"":[0.45,0.38,0.36,0.34,0.33,0.31,0.305,0.30,0.295,0.27],""reason"":""I'm price-sensitive, prefer dresses, usually pay ~$19–24; purchase likelier at deeper discounts, less so near $20.""}",1779896769,images/562245046.jpg
P022,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.30, 0.25, 0.22, 0.20, 0.19, 0.17, 0.16, 0.15, 0.14, 0.12], ""reason"": ""Older shopper prefers dresses; price-sensitive and unlikely to buy skinny jeans full-price. Stronger purchase likelihood at deep discounts under $20.""}",1779896770,images/562245046.jpg
P024,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.88, 0.78, 0.72, 0.58, 0.54, 0.48, 0.46, 0.44, 0.42, 0.30], ""reason"": ""Black skinny trousers match my usual buys and price tolerance (~$14–16); high at discounts, probability declines above about $17.""}",1779896771,images/562245046.jpg
P023,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.68, 0.60, 0.55, 0.40, 0.32, 0.22, 0.20, 0.18, 0.17, 0.10], ""reason"": ""Trousers buyer, price-sensitive. Most likely to buy near $14–16; strong at clear discount, drops off steadily above ~$17.""}",1779896772,images/562245046.jpg
P019,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.40, 0.30, 0.28, 0.25, 0.24, 0.22, 0.21, 0.20, 0.19, 0.18], ""reason"": ""Rare H&M customer who favors dresses; will buy skinny black jeans mainly at discounts. Purchase likelihood drops as price approaches my usual $20 range.""}",1779896773,images/562245046.jpg
P025,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.50, 0.40, 0.38, 0.35, 0.33, 0.32, 0.31, 0.30, 0.29, 0.25], ""reason"": ""Love black skinny jeans but mostly buy dresses. Usually spend $20–30; price-sensitive and buy rarely — only at clear discounts or low prices.""}",1779896777,images/562245046.jpg
P029,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.55, 0.40, 0.30, 0.18, 0.16, 0.14, 0.13, 0.12, 0.11, 0.08], ""reason"": ""I usually buy cheaper T‑shirts; trousers only if discounted. Purchase likelihood drops as price rises; best chance under $16.""}",1779896778,images/562245046.jpg
P027,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.85, 0.50, 0.45, 0.40, 0.38, 0.36, 0.35, 0.34, 0.33, 0.20], ""reason"": ""I buy trousers often but prefer paying ~$10–12 at H&M. Very likely at $9.99; willingness drops steadily above ~$15 and is low near $20.""}",1779896779,images/562245046.jpg
P030,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"":[9.99,14.99,15.99,16.99,17.32,17.99,18.04,18.21,18.32,19.99],""p_buy"":[0.50,0.40,0.38,0.34,0.33,0.30,0.29,0.28,0.27,0.22],""reason"":""Occasional older H&M trouser buyer; price-sensitive within typical $20–26 range. Lower prices increase likelihood; overall purchase probability remains modest due to infrequent buying.""}",1779896780,images/562245046.jpg
P031,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.35, 0.33, 0.32, 0.22, 0.18, 0.15, 0.14, 0.13, 0.12, 0.08], ""reason"": ""Occasional trouser buyer (age 16–24); $14–16 is ideal, $9.99 is a great bargain; likelihood falls noticeably above ~$17.""}",1779896781,images/562245046.jpg
P032,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"":[9.99,14.99,15.99,16.99,17.32,17.99,18.04,18.21,18.32,19.99],""p_buy"":[0.25,0.12,0.10,0.09,0.08,0.07,0.07,0.06,0.06,0.05],""reason"":""Young, budget-conscious buyer; usually pays $8–$12 and prefers bikini tops, so only somewhat likely to buy cheap jeans; likelihood falls as price rises.""}",1779896782,images/562245046.jpg
P028,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.50, 0.40, 0.38, 0.36, 0.34, 0.33, 0.31, 0.30, 0.29, 0.27], ""reason"": ""Lower prices boost purchase; I mainly buy sweaters so trousers appeal is moderate. My typical spend (~$19–$23) makes mid-range prices acceptable.""}",1779896784,images/562245046.jpg
P026,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.55, 0.70, 0.75, 0.78, 0.80, 0.82, 0.83, 0.84, 0.85, 0.90], ""reason"": ""I usually pay $19–24 for trousers; very low prices seem poor quality. Most likely to buy near my typical price range.""}",1779896784,images/562245046.jpg
P036,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"":[9.99,14.99,15.99,16.99,17.32,17.99,18.04,18.21,18.32,19.99],""p_buy"":[0.38,0.35,0.30,0.22,0.20,0.18,0.17,0.16,0.15,0.12],""reason"":""Mostly buy bikini tops; price-sensitive (usually pay ~$14–16). Would consider these jeans only on sale—highest interest around $9.99–$15.""}",1779896786,images/562245046.jpg
P035,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.18, 0.09, 0.08, 0.07, 0.06, 0.06, 0.06, 0.06, 0.05, 0.05], ""reason"": ""Rarely buy trousers, prefer bikini tops and stick to ~$9–12; very price sensitive so likelihood drops quickly above $12.""}",1779896788,images/562245046.jpg
P038,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.08, 0.06, 0.06, 0.07, 0.08, 0.09, 0.09, 0.10, 0.10, 0.12], ""reason"": ""Rare H&M buyer, prefers dresses; comfortable paying near $20, so purchase likelihood rises toward $19.99; overall low frequency and category preference reduce buy probability.""}",1779896788,images/562245046.jpg
P034,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.58, 0.50, 0.46, 0.40, 0.37, 0.35, 0.34, 0.33, 0.32, 0.25], ""reason"": ""Usually buy sweaters and pay $14–16; a $10 sale increases interest, but trousers are purchased less often than sweaters.""}",1779896788,images/562245046.jpg
P033,562245046,e9787c7b9c7f3a40813beb89dc23caab,"[9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99]",0,"{""prices"": [9.99, 14.99, 15.99, 16.99, 17.32, 17.99, 18.04, 18.21, 18.32, 19.99], ""p_buy"": [0.65, 0.75, 0.72, 0.55, 0.50, 0.47, 0.45, 0.43, 0.41, 0.35], ""reason"": ""Regular trouser buyer; usual paid price ~$14–16 so most likely buy around $15; lower price attractive; likelihood decreases above $16.59.""}",1779896788,images/562245046.jpg
